R,C,V_in,V_out
8636.363636363636,1.6999999999999998e-06,5.0,0.0
8636.363636363636,1.7999999999999997e-06,5.0,0.0
8636.363636363636,1.9e-06,5.0,0.0
8636.363636363636,2e-06,5.0,0.0
8636.363636363636,2.1e-06,5.0,0.0
8636.363636363636,2.1999999999999997e-06,5.0,0.0
8636.363636363636,2.3e-06,5.0,0.0
8636.363636363636,2.4e-06,5.0,0.0
8636.363636363636,2.4999999999999998e-06,5.0,0.0
8636.363636363636,2.5999999999999997e-06,5.0,0.0
8636.363636363636,2.6999999999999996e-06,5.0,0.0
8636.363636363636,2.8e-06,5.0,0.0
8636.363636363636,2.8999999999999998e-06,5.0,0.0
8636.363636363636,2.9999999999999997e-06,5.0,0.0
8636.363636363636,3.1e-06,5.0,0.0
8636.363636363636,3.2e-06,5.0,0.0
8636.363636363636,3.2999999999999997e-06,5.0,0.0
8636.363636363636,3.3999999999999996e-06,5.0,0.0
8636.363636363636,3.4999999999999995e-06,5.0,0.0
8636.363636363636,3.6e-06,5.0,0.0
8636.363636363636,3.6999999999999997e-06,5.0,0.0
8636.363636363636,3.7999999999999996e-06,5.0,0.0
8636.363636363636,3.9e-06,5.0,0.0
8636.363636363636,4e-06,5.0,0.0
8636.363636363636,4.1e-06,5.0,0.0
8636.363636363636,4.2e-06,5.0,0.0
8636.363636363636,4.2999999999999995e-06,5.0,0.0
8636.363636363636,4.399999999999999e-06,5.0,0.0
8636.363636363636,4.5e-06,5.0,0.0
8636.363636363636,4.6e-06,5.0,0.0
8636.363636363636,4.7e-06,5.0,0.0
8636.363636363636,4.8e-06,5.0,0.0
8636.363636363636,4.9e-06,5.0,0.0
8636.363636363636,4.9999999999999996e-06,5.0,0.0
8636.363636363636,5.0999999999999995e-06,5.0,0.0
8636.363636363636,5.199999999999999e-06,5.0,0.0
8636.363636363636,5.299999999999999e-06,5.0,0.0
8636.363636363636,5.4e-06,5.0,0.0
8636.363636363636,5.5e-06,5.0,0.0
8636.363636363636,5.6e-06,5.0,0.0
8636.363636363636,5.7e-06,5.0,0.0
8636.363636363636,5.7999999999999995e-06,5.0,0.0
8636.363636363636,5.899999999999999e-06,5.0,0.0
8636.363636363636,5.999999999999999e-06,5.0,0.0
8636.363636363636,6.1e-06,5.0,0.0
8636.363636363636,6.2e-06,5.0,0.0
8636.363636363636,6.3e-06,5.0,0.0
8636.363636363636,6.4e-06,5.0,0.0
8636.363636363636,6.5e-06,5.0,0.0
8636.363636363636,6.5999999999999995e-06,5.0,0.0
8636.363636363636,6.699999999999999e-06,5.0,0.0
8636.363636363636,6.799999999999999e-06,5.0,0.0
8636.363636363636,6.899999999999999e-06,5.0,0.0
8636.363636363636,7e-06,5.0,0.0
8636.363636363636,7.1e-06,5.0,0.0
8636.363636363636,7.2e-06,5.0,0.0
8636.363636363636,7.2999999999999996e-06,5.0,0.0
8636.363636363636,7.3999999999999995e-06,5.0,0.0
8636.363636363636,7.499999999999999e-06,5.0,0.0
8636.363636363636,7.599999999999999e-06,5.0,0.0
8636.363636363636,7.7e-06,5.0,0.0
8636.363636363636,7.8e-06,5.0,0.0
8636.363636363636,7.9e-06,5.0,0.0
8636.363636363636,8e-06,5.0,0.0
8636.363636363636,8.1e-06,5.0,0.0
8636.363636363636,8.200000000000001e-06,5.0,0.0
8636.363636363636,8.3e-06,5.0,0.0
8636.363636363636,8.400000000000001e-06,5.0,0.0
8636.363636363636,8.5e-06,5.0,0.0
8636.363636363636,8.6e-06,5.0,0.0
8636.363636363636,8.7e-06,5.0,0.0
8636.363636363636,8.8e-06,5.0,0.0
8636.363636363636,8.900000000000001e-06,5.0,0.0
8636.363636363636,9e-06,5.0,0.0
8636.363636363636,9.100000000000001e-06,5.0,0.0
8636.363636363636,9.2e-06,5.0,0.0
8636.363636363636,9.3e-06,5.0,0.0
8636.363636363636,9.4e-06,5.0,0.0
8636.363636363636,9.5e-06,5.0,0.0
8636.363636363636,9.6e-06,5.0,0.0
8636.363636363636,9.7e-06,5.0,0.0
8636.363636363636,9.800000000000001e-06,5.0,0.0
8636.363636363636,9.9e-06,5.0,0.0
8636.363636363636,1e-05,5.0,0.0
8727.272727272728,1e-07,5.0,0.0
8727.272727272728,2e-07,5.0,0.0
8727.272727272728,3e-07,5.0,0.0
8727.272727272728,4e-07,5.0,0.0
8727.272727272728,5e-07,5.0,0.0
8727.272727272728,6e-07,5.0,0.0
8727.272727272728,7e-07,5.0,0.0
8727.272727272728,8e-07,5.0,0.0
8727.272727272728,9e-07,5.0,0.0
8727.272727272728,1e-06,5.0,0.0
8727.272727272728,1.1e-06,5.0,0.0
8727.272727272728,1.2e-06,5.0,0.0
8727.272727272728,1.2999999999999998e-06,5.0,0.0
8727.272727272728,1.3999999999999997e-06,5.0,0.0
8727.272727272728,1.5e-06,5.0,0.0
8727.272727272728,1.6e-06,5.0,0.0
8727.272727272728,1.6999999999999998e-06,5.0,0.0
8727.272727272728,1.7999999999999997e-06,5.0,0.0
8727.272727272728,1.9e-06,5.0,0.0
8727.272727272728,2e-06,5.0,0.0
8727.272727272728,2.1e-06,5.0,0.0
8727.272727272728,2.1999999999999997e-06,5.0,0.0
8727.272727272728,2.3e-06,5.0,0.0
8727.272727272728,2.4e-06,5.0,0.0
8727.272727272728,2.4999999999999998e-06,5.0,0.0
8727.272727272728,2.5999999999999997e-06,5.0,0.0
8727.272727272728,2.6999999999999996e-06,5.0,0.0
8727.272727272728,2.8e-06,5.0,0.0
8727.272727272728,2.8999999999999998e-06,5.0,0.0
8727.272727272728,2.9999999999999997e-06,5.0,0.0
8727.272727272728,3.1e-06,5.0,0.0
8727.272727272728,3.2e-06,5.0,0.0
8727.272727272728,3.2999999999999997e-06,5.0,0.0
8727.272727272728,3.3999999999999996e-06,5.0,0.0
8727.272727272728,3.4999999999999995e-06,5.0,0.0
8727.272727272728,3.6e-06,5.0,0.0
8727.272727272728,3.6999999999999997e-06,5.0,0.0
8727.272727272728,3.7999999999999996e-06,5.0,0.0
8727.272727272728,3.9e-06,5.0,0.0
8727.272727272728,4e-06,5.0,0.0
8727.272727272728,4.1e-06,5.0,0.0
8727.272727272728,4.2e-06,5.0,0.0
8727.272727272728,4.2999999999999995e-06,5.0,0.0
8727.272727272728,4.399999999999999e-06,5.0,0.0
8727.272727272728,4.5e-06,5.0,0.0
8727.272727272728,4.6e-06,5.0,0.0
8727.272727272728,4.7e-06,5.0,0.0
8727.272727272728,4.8e-06,5.0,0.0
8727.272727272728,4.9e-06,5.0,0.0
8727.272727272728,4.9999999999999996e-06,5.0,0.0
8727.272727272728,5.0999999999999995e-06,5.0,0.0
8727.272727272728,5.199999999999999e-06,5.0,0.0
8727.272727272728,5.299999999999999e-06,5.0,0.0
8727.272727272728,5.4e-06,5.0,0.0
8727.272727272728,5.5e-06,5.0,0.0
8727.272727272728,5.6e-06,5.0,0.0
8727.272727272728,5.7e-06,5.0,0.0
8727.272727272728,5.7999999999999995e-06,5.0,0.0
8727.272727272728,5.899999999999999e-06,5.0,0.0
8727.272727272728,5.999999999999999e-06,5.0,0.0
8727.272727272728,6.1e-06,5.0,0.0
8727.272727272728,6.2e-06,5.0,0.0
8727.272727272728,6.3e-06,5.0,0.0
8727.272727272728,6.4e-06,5.0,0.0
8727.272727272728,6.5e-06,5.0,0.0
8727.272727272728,6.5999999999999995e-06,5.0,0.0
8727.272727272728,6.699999999999999e-06,5.0,0.0
8727.272727272728,6.799999999999999e-06,5.0,0.0
8727.272727272728,6.899999999999999e-06,5.0,0.0
8727.272727272728,7e-06,5.0,0.0
8727.272727272728,7.1e-06,5.0,0.0
8727.272727272728,7.2e-06,5.0,0.0
8727.272727272728,7.2999999999999996e-06,5.0,0.0
8727.272727272728,7.3999999999999995e-06,5.0,0.0
8727.272727272728,7.499999999999999e-06,5.0,0.0
8727.272727272728,7.599999999999999e-06,5.0,0.0
8727.272727272728,7.7e-06,5.0,0.0
8727.272727272728,7.8e-06,5.0,0.0
8727.272727272728,7.9e-06,5.0,0.0
8727.272727272728,8e-06,5.0,0.0
8727.272727272728,8.1e-06,5.0,0.0
8727.272727272728,8.200000000000001e-06,5.0,0.0
8727.272727272728,8.3e-06,5.0,0.0
8727.272727272728,8.400000000000001e-06,5.0,0.0
8727.272727272728,8.5e-06,5.0,0.0
8727.272727272728,8.6e-06,5.0,0.0
8727.272727272728,8.7e-06,5.0,0.0
8727.272727272728,8.8e-06,5.0,0.0
8727.272727272728,8.900000000000001e-06,5.0,0.0
8727.272727272728,9e-06,5.0,0.0
8727.272727272728,9.100000000000001e-06,5.0,0.0
8727.272727272728,9.2e-06,5.0,0.0
8727.272727272728,9.3e-06,5.0,0.0
8727.272727272728,9.4e-06,5.0,0.0
8727.272727272728,9.5e-06,5.0,0.0
8727.272727272728,9.6e-06,5.0,0.0
8727.272727272728,9.7e-06,5.0,0.0
8727.272727272728,9.800000000000001e-06,5.0,0.0
8727.272727272728,9.9e-06,5.0,0.0
8727.272727272728,1e-05,5.0,0.0
8818.181818181818,1e-07,5.0,0.0
8818.181818181818,2e-07,5.0,0.0
8818.181818181818,3e-07,5.0,0.0
8818.181818181818,4e-07,5.0,0.0
8818.181818181818,5e-07,5.0,0.0
8818.181818181818,6e-07,5.0,0.0
8818.181818181818,7e-07,5.0,0.0
8818.181818181818,8e-07,5.0,0.0
8818.181818181818,9e-07,5.0,0.0
8818.181818181818,1e-06,5.0,0.0
8818.181818181818,1.1e-06,5.0,0.0
8818.181818181818,1.2e-06,5.0,0.0
8818.181818181818,1.2999999999999998e-06,5.0,0.0
8818.181818181818,1.3999999999999997e-06,5.0,0.0
8818.181818181818,1.5e-06,5.0,0.0
8818.181818181818,1.6e-06,5.0,0.0
8818.181818181818,1.6999999999999998e-06,5.0,0.0
8818.181818181818,1.7999999999999997e-06,5.0,0.0
8818.181818181818,1.9e-06,5.0,0.0
8818.181818181818,2e-06,5.0,0.0
8818.181818181818,2.1e-06,5.0,0.0
8818.181818181818,2.1999999999999997e-06,5.0,0.0
8818.181818181818,2.3e-06,5.0,0.0
8818.181818181818,2.4e-06,5.0,0.0
8818.181818181818,2.4999999999999998e-06,5.0,0.0
8818.181818181818,2.5999999999999997e-06,5.0,0.0
8818.181818181818,2.6999999999999996e-06,5.0,0.0
8818.181818181818,2.8e-06,5.0,0.0
8818.181818181818,2.8999999999999998e-06,5.0,0.0
8818.181818181818,2.9999999999999997e-06,5.0,0.0
8818.181818181818,3.1e-06,5.0,0.0
8818.181818181818,3.2e-06,5.0,0.0
8818.181818181818,3.2999999999999997e-06,5.0,0.0
8818.181818181818,3.3999999999999996e-06,5.0,0.0
8818.181818181818,3.4999999999999995e-06,5.0,0.0
8818.181818181818,3.6e-06,5.0,0.0
8818.181818181818,3.6999999999999997e-06,5.0,0.0
8818.181818181818,3.7999999999999996e-06,5.0,0.0
8818.181818181818,3.9e-06,5.0,0.0
8818.181818181818,4e-06,5.0,0.0
8818.181818181818,4.1e-06,5.0,0.0
8818.181818181818,4.2e-06,5.0,0.0
8818.181818181818,4.2999999999999995e-06,5.0,0.0
8818.181818181818,4.399999999999999e-06,5.0,0.0
8818.181818181818,4.5e-06,5.0,0.0
8818.181818181818,4.6e-06,5.0,0.0
8818.181818181818,4.7e-06,5.0,0.0
8818.181818181818,4.8e-06,5.0,0.0
8818.181818181818,4.9e-06,5.0,0.0
8818.181818181818,4.9999999999999996e-06,5.0,0.0
8818.181818181818,5.0999999999999995e-06,5.0,0.0
8818.181818181818,5.199999999999999e-06,5.0,0.0
8818.181818181818,5.299999999999999e-06,5.0,0.0
8818.181818181818,5.4e-06,5.0,0.0
8818.181818181818,5.5e-06,5.0,0.0
8818.181818181818,5.6e-06,5.0,0.0
8818.181818181818,5.7e-06,5.0,0.0
8818.181818181818,5.7999999999999995e-06,5.0,0.0
8818.181818181818,5.899999999999999e-06,5.0,0.0
8818.181818181818,5.999999999999999e-06,5.0,0.0
8818.181818181818,6.1e-06,5.0,0.0
8818.181818181818,6.2e-06,5.0,0.0
8818.181818181818,6.3e-06,5.0,0.0
8818.181818181818,6.4e-06,5.0,0.0
8818.181818181818,6.5e-06,5.0,0.0
8818.181818181818,6.5999999999999995e-06,5.0,0.0
8818.181818181818,6.699999999999999e-06,5.0,0.0
8818.181818181818,6.799999999999999e-06,5.0,0.0
8818.181818181818,6.899999999999999e-06,5.0,0.0
8818.181818181818,7e-06,5.0,0.0
8818.181818181818,7.1e-06,5.0,0.0
8818.181818181818,7.2e-06,5.0,0.0
8818.181818181818,7.2999999999999996e-06,5.0,0.0
8818.181818181818,7.3999999999999995e-06,5.0,0.0
8818.181818181818,7.499999999999999e-06,5.0,0.0
8818.181818181818,7.599999999999999e-06,5.0,0.0
8818.181818181818,7.7e-06,5.0,0.0
8818.181818181818,7.8e-06,5.0,0.0
8818.181818181818,7.9e-06,5.0,0.0
8818.181818181818,8e-06,5.0,0.0
8818.181818181818,8.1e-06,5.0,0.0
8818.181818181818,8.200000000000001e-06,5.0,0.0
8818.181818181818,8.3e-06,5.0,0.0
8818.181818181818,8.400000000000001e-06,5.0,0.0
8818.181818181818,8.5e-06,5.0,0.0
8818.181818181818,8.6e-06,5.0,0.0
8818.181818181818,8.7e-06,5.0,0.0
8818.181818181818,8.8e-06,5.0,0.0
8818.181818181818,8.900000000000001e-06,5.0,0.0
8818.181818181818,9e-06,5.0,0.0
8818.181818181818,9.100000000000001e-06,5.0,0.0
8818.181818181818,9.2e-06,5.0,0.0
8818.181818181818,9.3e-06,5.0,0.0
8818.181818181818,9.4e-06,5.0,0.0
8818.181818181818,9.5e-06,5.0,0.0
8818.181818181818,9.6e-06,5.0,0.0
8818.181818181818,9.7e-06,5.0,0.0
8818.181818181818,9.800000000000001e-06,5.0,0.0
8818.181818181818,9.9e-06,5.0,0.0
8818.181818181818,1e-05,5.0,0.0
8909.090909090908,1e-07,5.0,0.0
8909.090909090908,2e-07,5.0,0.0
8909.090909090908,3e-07,5.0,0.0
8909.090909090908,4e-07,5.0,0.0
8909.090909090908,5e-07,5.0,0.0
8909.090909090908,6e-07,5.0,0.0
8909.090909090908,7e-07,5.0,0.0
8909.090909090908,8e-07,5.0,0.0
8909.090909090908,9e-07,5.0,0.0
8909.090909090908,1e-06,5.0,0.0
8909.090909090908,1.1e-06,5.0,0.0
8909.090909090908,1.2e-06,5.0,0.0
8909.090909090908,1.2999999999999998e-06,5.0,0.0
8909.090909090908,1.3999999999999997e-06,5.0,0.0
8909.090909090908,1.5e-06,5.0,0.0
8909.090909090908,1.6e-06,5.0,0.0
8909.090909090908,1.6999999999999998e-06,5.0,0.0
8909.090909090908,1.7999999999999997e-06,5.0,0.0
8909.090909090908,1.9e-06,5.0,0.0
8909.090909090908,2e-06,5.0,0.0
8909.090909090908,2.1e-06,5.0,0.0
8909.090909090908,2.1999999999999997e-06,5.0,0.0
8909.090909090908,2.3e-06,5.0,0.0
8909.090909090908,2.4e-06,5.0,0.0
8909.090909090908,2.4999999999999998e-06,5.0,0.0
8909.090909090908,2.5999999999999997e-06,5.0,0.0
8909.090909090908,2.6999999999999996e-06,5.0,0.0
8909.090909090908,2.8e-06,5.0,0.0
8909.090909090908,2.8999999999999998e-06,5.0,0.0
8909.090909090908,2.9999999999999997e-06,5.0,0.0
8909.090909090908,3.1e-06,5.0,0.0
8909.090909090908,3.2e-06,5.0,0.0
8909.090909090908,3.2999999999999997e-06,5.0,0.0
8909.090909090908,3.3999999999999996e-06,5.0,0.0
8909.090909090908,3.4999999999999995e-06,5.0,0.0
8909.090909090908,3.6e-06,5.0,0.0
8909.090909090908,3.6999999999999997e-06,5.0,0.0
8909.090909090908,3.7999999999999996e-06,5.0,0.0
8909.090909090908,3.9e-06,5.0,0.0
8909.090909090908,4e-06,5.0,0.0
8909.090909090908,4.1e-06,5.0,0.0
8909.090909090908,4.2e-06,5.0,0.0
8909.090909090908,4.2999999999999995e-06,5.0,0.0
8909.090909090908,4.399999999999999e-06,5.0,0.0
8909.090909090908,4.5e-06,5.0,0.0
8909.090909090908,4.6e-06,5.0,0.0
8909.090909090908,4.7e-06,5.0,0.0
8909.090909090908,4.8e-06,5.0,0.0
8909.090909090908,4.9e-06,5.0,0.0
8909.090909090908,4.9999999999999996e-06,5.0,0.0
8909.090909090908,5.0999999999999995e-06,5.0,0.0
8909.090909090908,5.199999999999999e-06,5.0,0.0
8909.090909090908,5.299999999999999e-06,5.0,0.0
8909.090909090908,5.4e-06,5.0,0.0
8909.090909090908,5.5e-06,5.0,0.0
8909.090909090908,5.6e-06,5.0,0.0
8909.090909090908,5.7e-06,5.0,0.0
8909.090909090908,5.7999999999999995e-06,5.0,0.0
8909.090909090908,5.899999999999999e-06,5.0,0.0
8909.090909090908,5.999999999999999e-06,5.0,0.0
8909.090909090908,6.1e-06,5.0,0.0
8909.090909090908,6.2e-06,5.0,0.0
8909.090909090908,6.3e-06,5.0,0.0
8909.090909090908,6.4e-06,5.0,0.0
8909.090909090908,6.5e-06,5.0,0.0
8909.090909090908,6.5999999999999995e-06,5.0,0.0
8909.090909090908,6.699999999999999e-06,5.0,0.0
8909.090909090908,6.799999999999999e-06,5.0,0.0
8909.090909090908,6.899999999999999e-06,5.0,0.0
8909.090909090908,7e-06,5.0,0.0
8909.090909090908,7.1e-06,5.0,0.0
8909.090909090908,7.2e-06,5.0,0.0
8909.090909090908,7.2999999999999996e-06,5.0,0.0
8909.090909090908,7.3999999999999995e-06,5.0,0.0
8909.090909090908,7.499999999999999e-06,5.0,0.0
8909.090909090908,7.599999999999999e-06,5.0,0.0
8909.090909090908,7.7e-06,5.0,0.0
8909.090909090908,7.8e-06,5.0,0.0
8909.090909090908,7.9e-06,5.0,0.0
8909.090909090908,8e-06,5.0,0.0
8909.090909090908,8.1e-06,5.0,0.0
8909.090909090908,8.200000000000001e-06,5.0,0.0
8909.090909090908,8.3e-06,5.0,0.0
8909.090909090908,8.400000000000001e-06,5.0,0.0
8909.090909090908,8.5e-06,5.0,0.0
8909.090909090908,8.6e-06,5.0,0.0
8909.090909090908,8.7e-06,5.0,0.0
8909.090909090908,8.8e-06,5.0,0.0
8909.090909090908,8.900000000000001e-06,5.0,0.0
8909.090909090908,9e-06,5.0,0.0
8909.090909090908,9.100000000000001e-06,5.0,0.0
8909.090909090908,9.2e-06,5.0,0.0
8909.090909090908,9.3e-06,5.0,0.0
8909.090909090908,9.4e-06,5.0,0.0
8909.090909090908,9.5e-06,5.0,0.0
8909.090909090908,9.6e-06,5.0,0.0
8909.090909090908,9.7e-06,5.0,0.0
8909.090909090908,9.800000000000001e-06,5.0,0.0
8909.090909090908,9.9e-06,5.0,0.0
8909.090909090908,1e-05,5.0,0.0
9000.0,1e-07,5.0,0.0
9000.0,2e-07,5.0,0.0
9000.0,3e-07,5.0,0.0
9000.0,4e-07,5.0,0.0
9000.0,5e-07,5.0,0.0
9000.0,6e-07,5.0,0.0
9000.0,7e-07,5.0,0.0
9000.0,8e-07,5.0,0.0
9000.0,9e-07,5.0,0.0
9000.0,1e-06,5.0,0.0
9000.0,1.1e-06,5.0,0.0
9000.0,1.2e-06,5.0,0.0
9000.0,1.2999999999999998e-06,5.0,0.0
9000.0,1.3999999999999997e-06,5.0,0.0
9000.0,1.5e-06,5.0,0.0
9000.0,1.6e-06,5.0,0.0
9000.0,1.6999999999999998e-06,5.0,0.0
9000.0,1.7999999999999997e-06,5.0,0.0
9000.0,1.9e-06,5.0,0.0
9000.0,2e-06,5.0,0.0
9000.0,2.1e-06,5.0,0.0
9000.0,2.1999999999999997e-06,5.0,0.0
9000.0,2.3e-06,5.0,0.0
9000.0,2.4e-06,5.0,0.0
9000.0,2.4999999999999998e-06,5.0,0.0
9000.0,2.5999999999999997e-06,5.0,0.0
9000.0,2.6999999999999996e-06,5.0,0.0
9000.0,2.8e-06,5.0,0.0
9000.0,2.8999999999999998e-06,5.0,0.0
9000.0,2.9999999999999997e-06,5.0,0.0
9000.0,3.1e-06,5.0,0.0
9000.0,3.2e-06,5.0,0.0
9000.0,3.2999999999999997e-06,5.0,0.0
9000.0,3.3999999999999996e-06,5.0,0.0
9000.0,3.4999999999999995e-06,5.0,0.0
9000.0,3.6e-06,5.0,0.0
9000.0,3.6999999999999997e-06,5.0,0.0
9000.0,3.7999999999999996e-06,5.0,0.0
9000.0,3.9e-06,5.0,0.0
9000.0,4e-06,5.0,0.0
9000.0,4.1e-06,5.0,0.0
9000.0,4.2e-06,5.0,0.0
9000.0,4.2999999999999995e-06,5.0,0.0
9000.0,4.399999999999999e-06,5.0,0.0
9000.0,4.5e-06,5.0,0.0
9000.0,4.6e-06,5.0,0.0
9000.0,4.7e-06,5.0,0.0
9000.0,4.8e-06,5.0,0.0
9000.0,4.9e-06,5.0,0.0
9000.0,4.9999999999999996e-06,5.0,0.0
9000.0,5.0999999999999995e-06,5.0,0.0
9000.0,5.199999999999999e-06,5.0,0.0
9000.0,5.299999999999999e-06,5.0,0.0
9000.0,5.4e-06,5.0,0.0
9000.0,5.5e-06,5.0,0.0
9000.0,5.6e-06,5.0,0.0
9000.0,5.7e-06,5.0,0.0
9000.0,5.7999999999999995e-06,5.0,0.0
9000.0,5.899999999999999e-06,5.0,0.0
9000.0,5.999999999999999e-06,5.0,0.0
9000.0,6.1e-06,5.0,0.0
9000.0,6.2e-06,5.0,0.0
9000.0,6.3e-06,5.0,0.0
9000.0,6.4e-06,5.0,0.0
9000.0,6.5e-06,5.0,0.0
9000.0,6.5999999999999995e-06,5.0,0.0
9000.0,6.699999999999999e-06,5.0,0.0
9000.0,6.799999999999999e-06,5.0,0.0
9000.0,6.899999999999999e-06,5.0,0.0
9000.0,7e-06,5.0,0.0
9000.0,7.1e-06,5.0,0.0
9000.0,7.2e-06,5.0,0.0
9000.0,7.2999999999999996e-06,5.0,0.0
9000.0,7.3999999999999995e-06,5.0,0.0
9000.0,7.499999999999999e-06,5.0,0.0
9000.0,7.599999999999999e-06,5.0,0.0
9000.0,7.7e-06,5.0,0.0
9000.0,7.8e-06,5.0,0.0
9000.0,7.9e-06,5.0,0.0
9000.0,8e-06,5.0,0.0
9000.0,8.1e-06,5.0,0.0
9000.0,8.200000000000001e-06,5.0,0.0
9000.0,8.3e-06,5.0,0.0
9000.0,8.400000000000001e-06,5.0,0.0
9000.0,8.5e-06,5.0,0.0
9000.0,8.6e-06,5.0,0.0
9000.0,8.7e-06,5.0,0.0
9000.0,8.8e-06,5.0,0.0
9000.0,8.900000000000001e-06,5.0,0.0
9000.0,9e-06,5.0,0.0
9000.0,9.100000000000001e-06,5.0,0.0
9000.0,9.2e-06,5.0,0.0
9000.0,9.3e-06,5.0,0.0
9000.0,9.4e-06,5.0,0.0
9000.0,9.5e-06,5.0,0.0
9000.0,9.6e-06,5.0,0.0
9000.0,9.7e-06,5.0,0.0
9000.0,9.800000000000001e-06,5.0,0.0
9000.0,9.9e-06,5.0,0.0
9000.0,1e-05,5.0,0.0
9090.909090909092,1e-07,5.0,0.0
9090.909090909092,2e-07,5.0,0.0
9090.909090909092,3e-07,5.0,0.0
9090.909090909092,4e-07,5.0,0.0
9090.909090909092,5e-07,5.0,0.0
9090.909090909092,6e-07,5.0,0.0
9090.909090909092,7e-07,5.0,0.0
9090.909090909092,8e-07,5.0,0.0
9090.909090909092,9e-07,5.0,0.0
9090.909090909092,1e-06,5.0,0.0
9090.909090909092,1.1e-06,5.0,0.0
9090.909090909092,1.2e-06,5.0,0.0
9090.909090909092,1.2999999999999998e-06,5.0,0.0
9090.909090909092,1.3999999999999997e-06,5.0,0.0
9090.909090909092,1.5e-06,5.0,0.0
9090.909090909092,1.6e-06,5.0,0.0
9090.909090909092,1.6999999999999998e-06,5.0,0.0
9090.909090909092,1.7999999999999997e-06,5.0,0.0
9090.909090909092,1.9e-06,5.0,0.0
9090.909090909092,2e-06,5.0,0.0
9090.909090909092,2.1e-06,5.0,0.0
9090.909090909092,2.1999999999999997e-06,5.0,0.0
9090.909090909092,2.3e-06,5.0,0.0
9090.909090909092,2.4e-06,5.0,0.0
9090.909090909092,2.4999999999999998e-06,5.0,0.0
9090.909090909092,2.5999999999999997e-06,5.0,0.0
9090.909090909092,2.6999999999999996e-06,5.0,0.0
9090.909090909092,2.8e-06,5.0,0.0
9090.909090909092,2.8999999999999998e-06,5.0,0.0
9090.909090909092,2.9999999999999997e-06,5.0,0.0
9090.909090909092,3.1e-06,5.0,0.0
9090.909090909092,3.2e-06,5.0,0.0
9090.909090909092,3.2999999999999997e-06,5.0,0.0
9090.909090909092,3.3999999999999996e-06,5.0,0.0
9090.909090909092,3.4999999999999995e-06,5.0,0.0
9090.909090909092,3.6e-06,5.0,0.0
9090.909090909092,3.6999999999999997e-06,5.0,0.0
9090.909090909092,3.7999999999999996e-06,5.0,0.0
9090.909090909092,3.9e-06,5.0,0.0
9090.909090909092,4e-06,5.0,0.0
9090.909090909092,4.1e-06,5.0,0.0
9090.909090909092,4.2e-06,5.0,0.0
9090.909090909092,4.2999999999999995e-06,5.0,0.0
9090.909090909092,4.399999999999999e-06,5.0,0.0
9090.909090909092,4.5e-06,5.0,0.0
9090.909090909092,4.6e-06,5.0,0.0
9090.909090909092,4.7e-06,5.0,0.0
9090.909090909092,4.8e-06,5.0,0.0
9090.909090909092,4.9e-06,5.0,0.0
9090.909090909092,4.9999999999999996e-06,5.0,0.0
9090.909090909092,5.0999999999999995e-06,5.0,0.0
9090.909090909092,5.199999999999999e-06,5.0,0.0
9090.909090909092,5.299999999999999e-06,5.0,0.0
9090.909090909092,5.4e-06,5.0,0.0
9090.909090909092,5.5e-06,5.0,0.0
9090.909090909092,5.6e-06,5.0,0.0
9090.909090909092,5.7e-06,5.0,0.0
9090.909090909092,5.7999999999999995e-06,5.0,0.0
9090.909090909092,5.899999999999999e-06,5.0,0.0
9090.909090909092,5.999999999999999e-06,5.0,0.0
9090.909090909092,6.1e-06,5.0,0.0
9090.909090909092,6.2e-06,5.0,0.0
9090.909090909092,6.3e-06,5.0,0.0
9090.909090909092,6.4e-06,5.0,0.0
9090.909090909092,6.5e-06,5.0,0.0
9090.909090909092,6.5999999999999995e-06,5.0,0.0
9090.909090909092,6.699999999999999e-06,5.0,0.0
9090.909090909092,6.799999999999999e-06,5.0,0.0
9090.909090909092,6.899999999999999e-06,5.0,0.0
9090.909090909092,7e-06,5.0,0.0
9090.909090909092,7.1e-06,5.0,0.0
9090.909090909092,7.2e-06,5.0,0.0
9090.909090909092,7.2999999999999996e-06,5.0,0.0
9090.909090909092,7.3999999999999995e-06,5.0,0.0
9090.909090909092,7.499999999999999e-06,5.0,0.0
9090.909090909092,7.599999999999999e-06,5.0,0.0
9090.909090909092,7.7e-06,5.0,0.0
9090.909090909092,7.8e-06,5.0,0.0
9090.909090909092,7.9e-06,5.0,0.0
9090.909090909092,8e-06,5.0,0.0
9090.909090909092,8.1e-06,5.0,0.0
9090.909090909092,8.200000000000001e-06,5.0,0.0
9090.909090909092,8.3e-06,5.0,0.0
9090.909090909092,8.400000000000001e-06,5.0,0.0
9090.909090909092,8.5e-06,5.0,0.0
9090.909090909092,8.6e-06,5.0,0.0
9090.909090909092,8.7e-06,5.0,0.0
9090.909090909092,8.8e-06,5.0,0.0
9090.909090909092,8.900000000000001e-06,5.0,0.0
9090.909090909092,9e-06,5.0,0.0
9090.909090909092,9.100000000000001e-06,5.0,0.0
9090.909090909092,9.2e-06,5.0,0.0
9090.909090909092,9.3e-06,5.0,0.0
9090.909090909092,9.4e-06,5.0,0.0
9090.909090909092,9.5e-06,5.0,0.0
9090.909090909092,9.6e-06,5.0,0.0
9090.909090909092,9.7e-06,5.0,0.0
9090.909090909092,9.800000000000001e-06,5.0,0.0
9090.909090909092,9.9e-06,5.0,0.0
9090.909090909092,1e-05,5.0,0.0
